subsession_ID,track_name,track_id,driver_count,week_num,date,SOF,lead_changes,average_incidents,track_length,track_corners,free_track,day_of_week,average_license,temperature
63655736,Okayama International Circuit,166,22,0,2023-09-12 01:45:00+00:00,2781,0,4.909090909090909,2.314,11,True,1,14.045454545454543,74
63655737,Okayama International Circuit,166,21,0,2023-09-12 01:45:00+00:00,1757,2,4.190476190476191,2.314,11,True,1,12.666666666666666,74
63655738,Okayama International Circuit,166,21,0,2023-09-12 01:45:00+00:00,1559,0,5.904761904761905,2.314,11,True,1,13.142857142857142,74
63655739,Okayama International Circuit,166,21,0,2023-09-12 01:45:00+00:00,1354,1,8.666666666666666,2.314,11,True,1,10.666666666666666,74
63655740,Okayama International Circuit,166,21,0,2023-09-12 01:45:00+00:00,1203,0,9.61904761904762,2.314,11,True,1,10.80952380952381,74
63655741,Okayama International Circuit,166,21,0,2023-09-12 01:45:00+00:00,955,0,8.428571428571429,2.314,11,True,1,9.428571428571429,74
63655742,Okayama International Circuit,166,20,0,2023-09-12 01:45:00+00:00,482,1,6.333333333333333,2.314,11,True,1,6.714285714285714,74
63657533,Okayama International Circuit,166,22,0,2023-09-12 03:45:00+00:00,2315,0,5.909090909090909,2.314,11,True,1,12.863636363636363,74
63657534,Okayama International Circuit,166,21,0,2023-09-12 03:45:00+00:00,1561,0,6.9523809523809526,2.314,11,True,1,11.095238095238097,74
63657535,Okayama International Circuit,166,21,0,2023-09-12 03:45:00+00:00,1289,1,9.0,2.314,11,True,1,10.047619047619047,74
63657536,Okayama International Circuit,166,20,0,2023-09-12 03:45:00+00:00,1040,0,9.952380952380953,2.314,11,True,1,8.761904761904763,74
63657537,Okayama International Circuit,166,20,0,2023-09-12 03:45:00+00:00,519,1,8.571428571428571,2.314,11,True,1,7.142857142857143,74
63659810,Okayama International Circuit,166,18,0,2023-09-12 05:45:00+00:00,2294,1,2.9444444444444446,2.314,11,True,1,14.444444444444445,79
63659811,Okayama International Circuit,166,17,0,2023-09-12 05:45:00+00:00,1191,2,8.5,2.314,11,True,1,8.555555555555555,79
63659812,Okayama International Circuit,166,18,0,2023-09-12 05:45:00+00:00,738,1,9.5,2.314,11,True,1,7.444444444444445,79
63661130,Okayama International Circuit,166,20,0,2023-09-12 07:45:00+00:00,2630,2,4.0,2.314,11,True,1,13.8,74
63661131,Okayama International Circuit,166,20,0,2023-09-12 07:45:00+00:00,1255,1,8.9,2.314,11,True,1,9.75,74
63661132,Okayama International Circuit,166,18,0,2023-09-12 07:45:00+00:00,777,1,11.526315789473683,2.314,11,True,1,7.0,74
63662487,Okayama International Circuit,166,19,0,2023-09-12 09:45:00+00:00,2086,2,6.55,2.314,11,True,1,13.2,75
63662488,Okayama International Circuit,166,20,0,2023-09-12 09:45:00+00:00,1468,0,7.95,2.314,11,True,1,10.85,75
63662489,Okayama International Circuit,166,20,0,2023-09-12 09:45:00+00:00,1147,0,8.45,2.314,11,True,1,9.5,75
63662490,Okayama International Circuit,166,19,0,2023-09-12 09:45:00+00:00,701,1,7.9,2.314,11,True,1,7.15,75
63665788,Okayama International Circuit,166,22,0,2023-09-12 13:45:00+00:00,2911,1,9.272727272727272,2.314,11,True,1,13.318181818181818,74
63665789,Okayama International Circuit,166,21,0,2023-09-12 13:45:00+00:00,1902,4,4.523809523809524,2.314,11,True,1,12.80952380952381,74
63665790,Okayama International Circuit,166,21,0,2023-09-12 13:45:00+00:00,1562,0,6.714285714285714,2.314,11,True,1,12.80952380952381,74
63665791,Okayama International Circuit,166,21,0,2023-09-12 13:45:00+00:00,1358,1,5.047619047619048,2.314,11,True,1,11.19047619047619,74
63665792,Okayama International Circuit,166,21,0,2023-09-12 13:45:00+00:00,1099,0,8.0,2.314,11,True,1,8.428571428571429,74
63665793,Okayama International Circuit,166,21,0,2023-09-12 13:45:00+00:00,610,0,7.571428571428571,2.314,11,True,1,6.476190476190476,74
63667332,Okayama International Circuit,166,22,0,2023-09-12 15:45:00+00:00,3637,0,4.5,2.314,11,True,1,13.045454545454543,77
63667333,Okayama International Circuit,166,22,0,2023-09-12 15:45:00+00:00,2272,1,6.181818181818182,2.314,11,True,1,13.318181818181818,77
63667334,Okayama International Circuit,166,22,0,2023-09-12 15:45:00+00:00,1841,0,4.7727272727272725,2.314,11,True,1,13.181818181818182,77
63667335,Okayama International Circuit,166,21,0,2023-09-12 15:45:00+00:00,1647,0,6.136363636363637,2.314,11,True,1,9.954545454545457,77
63667336,Okayama International Circuit,166,22,0,2023-09-12 15:45:00+00:00,1473,1,6.590909090909091,2.314,11,True,1,10.0,77
63667337,Okayama International Circuit,166,21,0,2023-09-12 15:45:00+00:00,1296,0,7.090909090909091,2.314,11,True,1,10.727272727272728,77
63667338,Okayama International Circuit,166,20,0,2023-09-12 15:45:00+00:00,1176,1,7.136363636363637,2.314,11,True,1,9.272727272727272,77
63667339,Okayama International Circuit,166,20,0,2023-09-12 15:45:00+00:00,948,0,6.333333333333333,2.314,11,True,1,9.904761904761903,77
63667340,Okayama International Circuit,166,21,0,2023-09-12 15:45:00+00:00,586,2,9.38095238095238,2.314,11,True,1,6.095238095238095,77
63669005,Okayama International Circuit,166,24,0,2023-09-12 17:45:00+00:00,3430,2,3.875,2.314,11,True,1,12.416666666666666,77
63669006,Okayama International Circuit,166,24,0,2023-09-12 17:45:00+00:00,2178,0,6.375,2.314,11,True,1,11.833333333333334,77
63669007,Okayama International Circuit,166,22,0,2023-09-12 17:45:00+00:00,1718,0,7.695652173913044,2.314,11,True,1,10.478260869565217,77
63669008,Okayama International Circuit,166,23,0,2023-09-12 17:45:00+00:00,1509,1,6.695652173913044,2.314,11,True,1,12.434782608695652,77
63669009,Okayama International Circuit,166,23,0,2023-09-12 17:45:00+00:00,1347,1,9.173913043478262,2.314,11,True,1,10.434782608695652,77
63669010,Okayama International Circuit,166,23,0,2023-09-12 17:45:00+00:00,1233,3,6.739130434782608,2.314,11,True,1,8.695652173913043,77
63669011,Okayama International Circuit,166,23,0,2023-09-12 17:45:00+00:00,1075,3,8.130434782608695,2.314,11,True,1,9.565217391304348,77
63669012,Okayama International Circuit,166,22,0,2023-09-12 17:45:00+00:00,738,1,8.26086956521739,2.314,11,True,1,7.608695652173913,77
63670833,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,4404,4,5.181818181818182,2.314,11,True,1,12.227272727272728,77
63670834,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,2705,0,3.909090909090909,2.314,11,True,1,14.318181818181818,77
63670835,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,2138,1,4.727272727272728,2.314,11,True,1,12.5,77
63670836,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1843,0,3.909090909090909,2.314,11,True,1,11.863636363636363,77
63670837,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1653,4,7.545454545454546,2.314,11,True,1,12.954545454545457,77
63670838,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1485,1,6.863636363636363,2.314,11,True,1,9.818181818181818,77
63670839,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1360,3,7.545454545454546,2.314,11,True,1,9.863636363636363,77
63670840,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1219,1,7.590909090909091,2.314,11,True,1,8.863636363636363,77
63670841,Okayama International Circuit,166,22,0,2023-09-12 19:45:00+00:00,1069,3,10.727272727272728,2.314,11,True,1,8.545454545454545,77
63670842,Okayama International Circuit,166,21,0,2023-09-12 19:45:00+00:00,880,2,9.954545454545457,2.314,11,True,1,8.363636363636363,77
63670843,Okayama International Circuit,166,20,0,2023-09-12 19:45:00+00:00,577,1,8.428571428571429,2.314,11,True,1,6.714285714285714,77
63672625,Okayama International Circuit,166,22,0,2023-09-12 21:45:00+00:00,3066,1,4.818181818181818,2.314,11,True,1,13.409090909090908,79
63672626,Okayama International Circuit,166,22,0,2023-09-12 21:45:00+00:00,1913,0,5.7727272727272725,2.314,11,True,1,12.636363636363637,79
63672627,Okayama International Circuit,166,21,0,2023-09-12 21:45:00+00:00,1617,2,7.761904761904762,2.314,11,True,1,10.857142857142858,79
63672628,Okayama International Circuit,166,21,0,2023-09-12 21:45:00+00:00,1442,1,6.761904761904762,2.314,11,True,1,11.428571428571429,79
63672629,Okayama International Circuit,166,21,0,2023-09-12 21:45:00+00:00,1307,2,7.761904761904762,2.314,11,True,1,11.61904761904762,79
63672630,Okayama International Circuit,166,21,0,2023-09-12 21:45:00+00:00,1163,2,5.809523809523809,2.314,11,True,1,10.095238095238097,79
63672631,Okayama International Circuit,166,21,0,2023-09-12 21:45:00+00:00,964,5,10.333333333333334,2.314,11,True,1,8.333333333333334,79
63672632,Okayama International Circuit,166,20,0,2023-09-12 21:45:00+00:00,605,1,6.809523809523809,2.314,11,True,1,7.380952380952381,79
63674516,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,3188,1,4.5,2.314,11,True,1,14.5,78
63674517,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,1926,0,5.545454545454546,2.314,11,True,1,13.090909090909092,78
63674518,Okayama International Circuit,166,21,0,2023-09-12 23:45:00+00:00,1573,0,4.818181818181818,2.314,11,True,1,11.5,78
63674519,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,1406,2,7.545454545454546,2.314,11,True,1,10.954545454545457,78
63674520,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,1216,0,10.0,2.314,11,True,1,8.909090909090908,78
63674521,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,1085,0,5.909090909090909,2.314,11,True,1,10.363636363636363,78
63674522,Okayama International Circuit,166,21,0,2023-09-12 23:45:00+00:00,873,1,6.863636363636363,2.314,11,True,1,7.136363636363637,78
63674523,Okayama International Circuit,166,22,0,2023-09-12 23:45:00+00:00,474,2,9.409090909090908,2.314,11,True,1,6.5,78
63676554,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,3133,2,4.636363636363637,2.314,11,True,2,14.136363636363637,75
63676555,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,1936,0,4.2727272727272725,2.314,11,True,2,12.818181818181818,75
63676556,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,1568,0,5.590909090909091,2.314,11,True,2,12.5,75
63676557,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,1419,0,6.954545454545454,2.314,11,True,2,10.772727272727272,75
63676558,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,1269,3,7.590909090909091,2.314,11,True,2,10.590909090909092,75
63676559,Okayama International Circuit,166,22,0,2023-09-13 01:45:00+00:00,1124,2,9.681818181818182,2.314,11,True,2,7.545454545454546,75
63676560,Okayama International Circuit,166,21,0,2023-09-13 01:45:00+00:00,844,0,9.545454545454543,2.314,11,True,2,9.045454545454543,75
63676561,Okayama International Circuit,166,19,0,2023-09-13 01:45:00+00:00,401,1,7.333333333333333,2.314,11,True,2,5.9523809523809526,75
63678325,Okayama International Circuit,166,19,0,2023-09-13 03:45:00+00:00,1923,0,3.631578947368421,2.314,11,True,2,13.105263157894736,73
63678326,Okayama International Circuit,166,19,0,2023-09-13 03:45:00+00:00,1329,0,7.7894736842105265,2.314,11,True,2,10.31578947368421,73
63678327,Okayama International Circuit,166,19,0,2023-09-13 03:45:00+00:00,1109,0,10.842105263157896,2.314,11,True,2,10.421052631578949,73
63678328,Okayama International Circuit,166,18,0,2023-09-13 03:45:00+00:00,600,0,10.88888888888889,2.314,11,True,2,6.666666666666667,73
63679841,Okayama International Circuit,166,23,0,2023-09-13 05:45:00+00:00,1664,2,4.458333333333333,2.314,11,True,2,13.166666666666666,72
63679842,Okayama International Circuit,166,22,0,2023-09-13 05:45:00+00:00,863,1,8.173913043478262,2.314,11,True,2,7.869565217391305,72
63681138,Okayama International Circuit,166,18,0,2023-09-13 07:45:00+00:00,2274,2,4.555555555555555,2.314,11,True,2,12.944444444444445,76
63681139,Okayama International Circuit,166,18,0,2023-09-13 07:45:00+00:00,1379,1,6.777777777777778,2.314,11,True,2,10.666666666666666,76
63681140,Okayama International Circuit,166,18,0,2023-09-13 07:45:00+00:00,770,0,7.555555555555555,2.314,11,True,2,7.277777777777778,76
63682475,Okayama International Circuit,166,22,0,2023-09-13 09:45:00+00:00,2827,1,3.727272727272727,2.314,11,True,2,14.5,76
63682476,Okayama International Circuit,166,22,0,2023-09-13 09:45:00+00:00,1625,0,8.909090909090908,2.314,11,True,2,11.272727272727272,76
63682477,Okayama International Circuit,166,22,0,2023-09-13 09:45:00+00:00,1288,3,8.818181818181818,2.314,11,True,2,9.863636363636363,76
63682478,Okayama International Circuit,166,20,0,2023-09-13 09:45:00+00:00,652,1,8.714285714285714,2.314,11,True,2,6.666666666666667,76
63683839,Okayama International Circuit,166,21,0,2023-09-13 11:45:00+00:00,2739,1,4.809523809523809,2.314,11,True,2,13.19047619047619,79
63683840,Okayama International Circuit,166,21,0,2023-09-13 11:45:00+00:00,1754,0,5.666666666666667,2.314,11,True,2,11.476190476190476,79
63683841,Okayama International Circuit,166,21,0,2023-09-13 11:45:00+00:00,1351,0,7.476190476190476,2.314,11,True,2,11.38095238095238,79
63683842,Okayama International Circuit,166,21,0,2023-09-13 11:45:00+00:00,1054,0,8.238095238095237,2.314,11,True,2,9.476190476190476,79
63683843,Okayama International Circuit,166,20,0,2023-09-13 11:45:00+00:00,623,1,9.75,2.314,11,True,2,6.35,79
63685232,Okayama International Circuit,166,21,0,2023-09-13 13:45:00+00:00,2706,1,7.285714285714286,2.314,11,True,2,11.857142857142858,83
63685233,Okayama International Circuit,166,21,0,2023-09-13 13:45:00+00:00,1892,0,5.904761904761905,2.314,11,True,2,11.666666666666666,83
63685234,Okayama International Circuit,166,20,0,2023-09-13 13:45:00+00:00,1569,2,7.095238095238095,2.314,11,True,2,11.428571428571429,83
63685235,Okayama International Circuit,166,21,0,2023-09-13 13:45:00+00:00,1311,1,5.9523809523809526,2.314,11,True,2,9.571428571428571,83
63685236,Okayama International Circuit,166,21,0,2023-09-13 13:45:00+00:00,1036,0,7.428571428571429,2.314,11,True,2,8.857142857142858,83
63685237,Okayama International Circuit,166,19,0,2023-09-13 13:45:00+00:00,674,1,9.2,2.314,11,True,2,7.15,83
63686727,Okayama International Circuit,166,24,0,2023-09-13 15:45:00+00:00,2997,0,5.833333333333333,2.314,11,True,2,13.25,80
63686728,Okayama International Circuit,166,22,0,2023-09-13 15:45:00+00:00,1967,0,5.782608695652174,2.314,11,True,2,12.782608695652174,80
63686729,Okayama International Circuit,166,22,0,2023-09-13 15:45:00+00:00,1657,2,7.304347826086956,2.314,11,True,2,12.347826086956522,80
63686730,Okayama International Circuit,166,22,0,2023-09-13 15:45:00+00:00,1462,1,5.695652173913044,2.314,11,True,2,11.478260869565217,80
63686731,Okayama International Circuit,166,23,0,2023-09-13 15:45:00+00:00,1248,0,8.91304347826087,2.314,11,True,2,8.173913043478262,80
63686732,Okayama International Circuit,166,23,0,2023-09-13 15:45:00+00:00,970,2,8.73913043478261,2.314,11,True,2,9.217391304347826,80
63686733,Okayama International Circuit,166,23,0,2023-09-13 15:45:00+00:00,679,2,9.26086956521739,2.314,11,True,2,6.260869565217392,80
63688383,Okayama International Circuit,166,22,0,2023-09-13 17:45:00+00:00,2833,1,4.318181818181818,2.314,11,True,2,13.272727272727272,77
63688384,Okayama International Circuit,166,22,0,2023-09-13 17:45:00+00:00,1914,6,4.7727272727272725,2.314,11,True,2,13.181818181818182,77
63688385,Okayama International Circuit,166,22,0,2023-09-13 17:45:00+00:00,1634,4,6.409090909090909,2.314,11,True,2,12.363636363636363,77
63688386,Okayama International Circuit,166,22,0,2023-09-13 17:45:00+00:00,1424,1,5.045454545454546,2.314,11,True,2,10.227272727272728,77
63688387,Okayama International Circuit,166,21,0,2023-09-13 17:45:00+00:00,1287,4,7.0,2.314,11,True,2,9.363636363636363,77
63688388,Okayama International Circuit,166,21,0,2023-09-13 17:45:00+00:00,1161,0,8.619047619047619,2.314,11,True,2,7.666666666666667,77
63688389,Okayama International Circuit,166,20,0,2023-09-13 17:45:00+00:00,913,2,5.476190476190476,2.314,11,True,2,8.714285714285714,77
63688390,Okayama International Circuit,166,20,0,2023-09-13 17:45:00+00:00,535,0,8.857142857142858,2.314,11,True,2,6.238095238095238,77
63690225,Okayama International Circuit,166,23,0,2023-09-13 19:45:00+00:00,2803,0,3.565217391304348,2.314,11,True,2,12.695652173913045,79
63690226,Okayama International Circuit,166,22,0,2023-09-13 19:45:00+00:00,1956,1,5.863636363636363,2.314,11,True,2,12.090909090909092,79
63690227,Okayama International Circuit,166,22,0,2023-09-13 19:45:00+00:00,1602,0,3.727272727272727,2.314,11,True,2,12.090909090909092,79
63690228,Okayama International Circuit,166,22,0,2023-09-13 19:45:00+00:00,1420,0,6.454545454545454,2.314,11,True,2,10.409090909090908,79
63690229,Okayama International Circuit,166,22,0,2023-09-13 19:45:00+00:00,1281,1,7.454545454545454,2.314,11,True,2,8.590909090909092,79
63690230,Okayama International Circuit,166,22,0,2023-09-13 19:45:00+00:00,1145,1,6.454545454545454,2.314,11,True,2,8.681818181818182,79
63690231,Okayama International Circuit,166,21,0,2023-09-13 19:45:00+00:00,930,3,6.727272727272728,2.314,11,True,2,9.545454545454543,79
63690232,Okayama International Circuit,166,21,0,2023-09-13 19:45:00+00:00,544,3,7.545454545454546,2.314,11,True,2,6.818181818181818,79
63692002,Okayama International Circuit,166,22,0,2023-09-13 21:45:00+00:00,2767,0,6.227272727272728,2.314,11,True,2,12.272727272727272,79
63692003,Okayama International Circuit,166,22,0,2023-09-13 21:45:00+00:00,1718,0,5.090909090909091,2.314,11,True,2,12.181818181818182,79
63692004,Okayama International Circuit,166,21,0,2023-09-13 21:45:00+00:00,1441,1,8.80952380952381,2.314,11,True,2,10.857142857142858,79
63692005,Okayama International Circuit,166,21,0,2023-09-13 21:45:00+00:00,1308,0,8.523809523809524,2.314,11,True,2,11.333333333333334,79
63692006,Okayama International Circuit,166,21,0,2023-09-13 21:45:00+00:00,1164,1,6.571428571428571,2.314,11,True,2,8.571428571428571,79
63692007,Okayama International Circuit,166,20,0,2023-09-13 21:45:00+00:00,933,0,7.952380952380952,2.314,11,True,2,8.095238095238095,79
63692008,Okayama International Circuit,166,20,0,2023-09-13 21:45:00+00:00,573,0,7.428571428571429,2.314,11,True,2,7.095238095238095,79
63693808,Okayama International Circuit,166,23,0,2023-09-13 23:45:00+00:00,2203,0,5.391304347826087,2.314,11,True,2,13.608695652173912,81
63693809,Okayama International Circuit,166,23,0,2023-09-13 23:45:00+00:00,1511,2,5.565217391304348,2.314,11,True,2,11.217391304347826,81
63693810,Okayama International Circuit,166,23,0,2023-09-13 23:45:00+00:00,1214,0,7.913043478260869,2.314,11,True,2,9.565217391304348,81
63693811,Okayama International Circuit,166,23,0,2023-09-13 23:45:00+00:00,949,0,7.695652173913044,2.314,11,True,2,9.434782608695652,81
63693812,Okayama International Circuit,166,23,0,2023-09-13 23:45:00+00:00,511,1,6.652173913043479,2.314,11,True,2,6.521739130434782,81
63695827,Okayama International Circuit,166,22,0,2023-09-14 01:45:00+00:00,2318,1,7.090909090909091,2.314,11,True,3,13.181818181818182,76
63695828,Okayama International Circuit,166,22,0,2023-09-14 01:45:00+00:00,1515,0,6.5,2.314,11,True,3,10.818181818181818,76
63695829,Okayama International Circuit,166,21,0,2023-09-14 01:45:00+00:00,1301,0,7.363636363636363,2.314,11,True,3,10.727272727272728,76
63695830,Okayama International Circuit,166,21,0,2023-09-14 01:45:00+00:00,1114,0,7.363636363636363,2.314,11,True,3,9.954545454545457,76
63695831,Okayama International Circuit,166,21,0,2023-09-14 01:45:00+00:00,896,3,8.045454545454545,2.314,11,True,3,7.727272727272727,76
63695832,Okayama International Circuit,166,20,0,2023-09-14 01:45:00+00:00,503,1,7.476190476190476,2.314,11,True,3,6.619047619047619,76
63697595,Okayama International Circuit,166,23,0,2023-09-14 03:45:00+00:00,2343,0,5.565217391304348,2.314,11,True,3,13.08695652173913,73
63697596,Okayama International Circuit,166,21,0,2023-09-14 03:45:00+00:00,1457,0,5.454545454545454,2.314,11,True,3,11.545454545454543,73
63697597,Okayama International Circuit,166,22,0,2023-09-14 03:45:00+00:00,1088,0,8.136363636363637,2.314,11,True,3,9.181818181818182,73
63697598,Okayama International Circuit,166,22,0,2023-09-14 03:45:00+00:00,660,0,11.090909090909092,2.314,11,True,3,8.090909090909092,73
63699744,Okayama International Circuit,166,17,0,2023-09-14 05:45:00+00:00,2009,3,3.882352941176471,2.314,11,True,3,12.705882352941176,74
63699745,Okayama International Circuit,166,17,0,2023-09-14 05:45:00+00:00,1298,1,5.941176470588236,2.314,11,True,3,10.647058823529411,74
63699746,Okayama International Circuit,166,16,0,2023-09-14 05:45:00+00:00,705,0,6.823529411764706,2.314,11,True,3,7.9411764705882355,74
63701031,Okayama International Circuit,166,20,0,2023-09-14 07:45:00+00:00,1982,0,4.85,2.314,11,True,3,12.45,79
63701032,Okayama International Circuit,166,20,0,2023-09-14 07:45:00+00:00,1224,0,6.0,2.314,11,True,3,9.85,79
63701033,Okayama International Circuit,166,19,0,2023-09-14 07:45:00+00:00,630,0,9.36842105263158,2.314,11,True,3,7.052631578947368,79
63702354,Okayama International Circuit,166,22,0,2023-09-14 09:45:00+00:00,2274,1,6.181818181818182,2.314,11,True,3,11.818181818181818,76
63702355,Okayama International Circuit,166,21,0,2023-09-14 09:45:00+00:00,1305,0,7.476190476190476,2.314,11,True,3,11.095238095238097,76
63702356,Okayama International Circuit,166,21,0,2023-09-14 09:45:00+00:00,804,1,7.428571428571429,2.314,11,True,3,8.0,76
63703718,Okayama International Circuit,166,23,0,2023-09-14 11:45:00+00:00,2677,3,5.391304347826087,2.314,11,True,3,13.08695652173913,78
63703719,Okayama International Circuit,166,23,0,2023-09-14 11:45:00+00:00,1539,1,8.391304347826088,2.314,11,True,3,9.956521739130435,78
63703720,Okayama International Circuit,166,22,0,2023-09-14 11:45:00+00:00,1213,0,8.909090909090908,2.314,11,True,3,9.454545454545457,78
63703721,Okayama International Circuit,166,22,0,2023-09-14 11:45:00+00:00,760,2,10.772727272727272,2.314,11,True,3,6.545454545454546,78
63705103,Okayama International Circuit,166,23,0,2023-09-14 13:45:00+00:00,3020,0,5.739130434782608,2.314,11,True,3,13.347826086956522,73
63705104,Okayama International Circuit,166,23,0,2023-09-14 13:45:00+00:00,1701,0,6.260869565217392,2.314,11,True,3,10.608695652173912,73
63705105,Okayama International Circuit,166,23,0,2023-09-14 13:45:00+00:00,1331,1,7.695652173913044,2.314,11,True,3,9.652173913043478,73
63705106,Okayama International Circuit,166,21,0,2023-09-14 13:45:00+00:00,1059,3,7.217391304347826,2.314,11,True,3,7.695652173913044,73
63705107,Okayama International Circuit,166,22,0,2023-09-14 13:45:00+00:00,714,0,6.782608695652174,2.314,11,True,3,8.26086956521739,73
63706567,Okayama International Circuit,166,22,0,2023-09-14 15:45:00+00:00,2655,1,7.727272727272727,2.314,11,True,3,11.590909090909092,75
63706568,Okayama International Circuit,166,21,0,2023-09-14 15:45:00+00:00,1763,0,6.227272727272728,2.314,11,True,3,11.318181818181818,75
63706569,Okayama International Circuit,166,22,0,2023-09-14 15:45:00+00:00,1539,1,4.2727272727272725,2.314,11,True,3,11.818181818181818,75
63706570,Okayama International Circuit,166,21,0,2023-09-14 15:45:00+00:00,1367,2,6.0,2.314,11,True,3,9.904761904761903,75
63706571,Okayama International Circuit,166,20,0,2023-09-14 15:45:00+00:00,1196,1,7.666666666666667,2.314,11,True,3,8.047619047619047,75
63706572,Okayama International Circuit,166,21,0,2023-09-14 15:45:00+00:00,1005,2,6.285714285714286,2.314,11,True,3,8.095238095238095,75
63706573,Okayama International Circuit,166,19,0,2023-09-14 15:45:00+00:00,670,0,6.666666666666667,2.314,11,True,3,7.333333333333333,75
63708187,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,3161,0,3.863636363636364,2.314,11,True,3,11.409090909090908,75
63708188,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,1988,0,6.090909090909091,2.314,11,True,3,13.318181818181818,75
63708189,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,1687,0,3.772727272727273,2.314,11,True,3,11.181818181818182,75
63708190,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,1513,2,6.409090909090909,2.314,11,True,3,11.045454545454543,75
63708191,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,1386,1,7.590909090909091,2.314,11,True,3,10.681818181818182,75
63708192,Okayama International Circuit,166,22,0,2023-09-14 17:45:00+00:00,1230,1,7.818181818181818,2.314,11,True,3,8.681818181818182,75
63708193,Okayama International Circuit,166,20,0,2023-09-14 17:45:00+00:00,1008,1,7.666666666666667,2.314,11,True,3,9.0,75
63708194,Okayama International Circuit,166,20,0,2023-09-14 17:45:00+00:00,609,3,9.857142857142858,2.314,11,True,3,7.142857142857143,75
63709936,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,3394,3,6.454545454545454,2.314,11,True,3,13.636363636363637,72
63709937,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,2050,3,5.318181818181818,2.314,11,True,3,13.818181818181818,72
63709938,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,1762,0,5.090909090909091,2.314,11,True,3,12.045454545454543,72
63709939,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,1545,0,6.136363636363637,2.314,11,True,3,11.818181818181818,72
63709940,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,1383,0,8.090909090909092,2.314,11,True,3,9.272727272727272,72
63709941,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,1250,1,6.2727272727272725,2.314,11,True,3,9.409090909090908,72
63709942,Okayama International Circuit,166,22,0,2023-09-14 19:45:00+00:00,1093,1,8.954545454545455,2.314,11,True,3,9.454545454545457,72
63709943,Okayama International Circuit,166,21,0,2023-09-14 19:45:00+00:00,857,0,9.523809523809524,2.314,11,True,3,7.761904761904762,72
63709944,Okayama International Circuit,166,21,0,2023-09-14 19:45:00+00:00,499,4,6.428571428571429,2.314,11,True,3,6.904761904761905,72
63711665,Okayama International Circuit,166,24,0,2023-09-14 21:45:00+00:00,2927,0,5.708333333333333,2.314,11,True,3,12.541666666666666,76
63711666,Okayama International Circuit,166,23,0,2023-09-14 21:45:00+00:00,1730,2,5.608695652173913,2.314,11,True,3,11.0,76
63711667,Okayama International Circuit,166,23,0,2023-09-14 21:45:00+00:00,1488,1,6.304347826086956,2.314,11,True,3,10.391304347826088,76
63711668,Okayama International Circuit,166,22,0,2023-09-14 21:45:00+00:00,1240,2,7.304347826086956,2.314,11,True,3,9.304347826086955,76
63711669,Okayama International Circuit,166,23,0,2023-09-14 21:45:00+00:00,990,1,7.956521739130435,2.314,11,True,3,8.173913043478262,76
63711670,Okayama International Circuit,166,23,0,2023-09-14 21:45:00+00:00,543,2,10.869565217391305,2.314,11,True,3,6.826086956521739,76
63713454,Okayama International Circuit,166,22,0,2023-09-14 23:45:00+00:00,2421,1,4.409090909090909,2.314,11,True,3,13.227272727272728,76
63713455,Okayama International Circuit,166,22,0,2023-09-14 23:45:00+00:00,1615,1,4.863636363636363,2.314,11,True,3,12.727272727272728,76
63713456,Okayama International Circuit,166,21,0,2023-09-14 23:45:00+00:00,1280,1,6.380952380952381,2.314,11,True,3,9.80952380952381,76
63713457,Okayama International Circuit,166,21,0,2023-09-14 23:45:00+00:00,1025,1,7.333333333333333,2.314,11,True,3,9.047619047619047,76
63713458,Okayama International Circuit,166,21,0,2023-09-14 23:45:00+00:00,524,6,9.285714285714286,2.314,11,True,3,7.333333333333333,76
